,dx,co,pe,ou,t8ffl8z2TVk,SyJp8OnijXb,value
1353,gRob4ANbLVi,ruMRZxUJuQB,202409,zT8G6bvzdAZ,MshCahPF7LY,ilakKjmB9d4,9
1354,gRob4ANbLVi,yuUAEYXvh1y,202407,zT8G6bvzdAZ,R2VZf3GZf6O,ilakKjmB9d4,4
1355,gRob4ANbLVi,cY8jLkmJD9K,202505,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,3
1356,gRob4ANbLVi,r7R9rELgrDG,202409,zT8G6bvzdAZ,MshCahPF7LY,qbiwGVYuTxr,9
1357,gRob4ANbLVi,C9VVNSgDgUN,202407,zT8G6bvzdAZ,IhRZf90IJ77,ilakKjmB9d4,35
1358,gRob4ANbLVi,zNExOl7xYZn,202503,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,9
1359,gRob4ANbLVi,SxbD8h4qHLE,202506,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,110
1360,gRob4ANbLVi,qQrDL8Er7oK,202407,zT8G6bvzdAZ,MshCahPF7LY,qbiwGVYuTxr,25
1361,gRob4ANbLVi,zNExOl7xYZn,202408,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,45
1362,gRob4ANbLVi,LCbaac0DHSg,202506,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,39
1363,gRob4ANbLVi,HhcLBssXpzL,202503,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,6
1364,gRob4ANbLVi,w7ZdeOgD0Lc,202412,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,37
1365,gRob4ANbLVi,am349xejMrF,202412,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,4
1366,gRob4ANbLVi,HIrrlCfNOnY,202409,zT8G6bvzdAZ,zQMQmpPvaJP,qbiwGVYuTxr,2
1367,gRob4ANbLVi,HQIyUuSbKCA,202504,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,118
1368,gRob4ANbLVi,H6JX5M2JufP,202407,zT8G6bvzdAZ,zQMQmpPvaJP,ilakKjmB9d4,2
1369,gRob4ANbLVi,AOXfPUQiIcO,202506,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,10
1370,gRob4ANbLVi,mvfIwRs3jmF,202505,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,573
1371,gRob4ANbLVi,uafZawT013e,202409,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,1
1372,gRob4ANbLVi,n5SESlJMEk1,202407,zT8G6bvzdAZ,R2VZf3GZf6O,ilakKjmB9d4,5
1373,gRob4ANbLVi,Kn0vbxhOKu0,202407,zT8G6bvzdAZ,ZG6qoXjqgp5,qbiwGVYuTxr,2
1374,gRob4ANbLVi,Ja7amYEzzs5,202504,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,5
1375,gRob4ANbLVi,OCe6nkKCRNR,202407,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,12
1376,gRob4ANbLVi,pncuWr64wvR,202408,zT8G6bvzdAZ,R2VZf3GZf6O,ilakKjmB9d4,1
1377,gRob4ANbLVi,qxD53vlbEHP,202407,zT8G6bvzdAZ,R2VZf3GZf6O,ilakKjmB9d4,4
1378,gRob4ANbLVi,HXpUtb7ivpV,202409,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,9
1379,gRob4ANbLVi,m8X9jmCtcFn,202408,zT8G6bvzdAZ,MshCahPF7LY,ilakKjmB9d4,3
1380,gRob4ANbLVi,Mn91bI61Zxj,202407,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,1
1381,gRob4ANbLVi,fUv3QmxO5TY,202409,zT8G6bvzdAZ,IhRZf90IJ77,qbiwGVYuTxr,1853
1382,gRob4ANbLVi,D7kiVMaeA08,202506,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,1
1383,gRob4ANbLVi,ipR0fksl7gn,202503,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,18
1384,gRob4ANbLVi,cwc3AAs4UVY,202407,zT8G6bvzdAZ,R2VZf3GZf6O,ilakKjmB9d4,1
1385,gRob4ANbLVi,NzdSgCVnlqa,202503,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,5
1386,gRob4ANbLVi,PkwgbIz64Or,202409,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,327
1387,gRob4ANbLVi,Lb3L87IJSW0,202506,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,8
1388,gRob4ANbLVi,ssXsQe7rkt0,202503,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,2
1389,gRob4ANbLVi,BXbb6kp6KGR,202407,zT8G6bvzdAZ,zQMQmpPvaJP,qbiwGVYuTxr,18
1390,gRob4ANbLVi,mSgB2Kt7lM8,202408,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,3
1391,gRob4ANbLVi,JQQhZy084rF,202409,zT8G6bvzdAZ,R2VZf3GZf6O,ilakKjmB9d4,3
1392,gRob4ANbLVi,OCe6nkKCRNR,202503,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,44
1393,gRob4ANbLVi,uRnj3troeQm,202506,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,11
1394,gRob4ANbLVi,q7Y2rvcQr6x,202409,zT8G6bvzdAZ,ND8txb1RTn3,ilakKjmB9d4,65
1395,gRob4ANbLVi,LtNfPS3bmFn,202505,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,38
1396,gRob4ANbLVi,jZeT36lXoYx,202504,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,53
1397,gRob4ANbLVi,TwWg7BmfzKw,202407,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,173
1398,gRob4ANbLVi,I4hnPupqyzr,202412,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,179
1399,gRob4ANbLVi,WYQZRfSlMCt,202503,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,1
1400,gRob4ANbLVi,XoHvgdxYO9b,202505,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,32
1401,gRob4ANbLVi,A0e4vKTV8gv,202407,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,15
1402,gRob4ANbLVi,Xn3lEMTwjWN,202504,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,1
1403,gRob4ANbLVi,mzcs4gCmXNc,202407,zT8G6bvzdAZ,R2VZf3GZf6O,ilakKjmB9d4,1
1404,gRob4ANbLVi,LUkORrTc7S5,202409,zT8G6bvzdAZ,MshCahPF7LY,qbiwGVYuTxr,178
1405,gRob4ANbLVi,orVv00SKrM7,202409,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,21
1406,gRob4ANbLVi,SaybOs0eLa7,202505,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,3
1407,gRob4ANbLVi,dJtDweZ5KqI,202503,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,53
1408,gRob4ANbLVi,YEFaevSLgpa,202409,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,36
1409,gRob4ANbLVi,iDCkhJqVjru,202409,zT8G6bvzdAZ,ZG6qoXjqgp5,qbiwGVYuTxr,1
1410,gRob4ANbLVi,YF9eZD80TEK,202409,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,6
1411,gRob4ANbLVi,ws9nswIecYG,202409,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,714
1412,gRob4ANbLVi,SxbD8h4qHLE,202412,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,308
1413,gRob4ANbLVi,kEOYAtT8KKa,202505,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,2
1414,gRob4ANbLVi,Cevd1ZoN4jz,202412,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,3
1415,gRob4ANbLVi,F8tQsZ4mT5r,202408,zT8G6bvzdAZ,zQMQmpPvaJP,qbiwGVYuTxr,11
1416,gRob4ANbLVi,wkSDrxi0Eg1,202407,zT8G6bvzdAZ,zQMQmpPvaJP,qbiwGVYuTxr,1
1417,gRob4ANbLVi,TJ6TfxkIDOW,202504,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,66
1418,gRob4ANbLVi,xtvVtwStmym,202503,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,22
1419,gRob4ANbLVi,sqMnxzhUqv9,202408,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,1
1420,gRob4ANbLVi,huXdamatpLi,202409,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,5
1421,gRob4ANbLVi,ea67MQay1EG,202409,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,3
1422,gRob4ANbLVi,z1VNT9Ntlyw,202504,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,7
1423,gRob4ANbLVi,yEHeD2mYl8Z,202408,zT8G6bvzdAZ,zUBwAPhKIF2,qbiwGVYuTxr,26
1424,gRob4ANbLVi,CpVdOS3XNPi,202408,zT8G6bvzdAZ,zQMQmpPvaJP,qbiwGVYuTxr,19
1425,gRob4ANbLVi,zRuJxTKReJK,202409,zT8G6bvzdAZ,R2VZf3GZf6O,ilakKjmB9d4,2
1426,gRob4ANbLVi,Y89NgVyarEt,202412,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,11
1427,gRob4ANbLVi,AXkXOLqy9bU,202407,zT8G6bvzdAZ,MshCahPF7LY,ilakKjmB9d4,36
1428,gRob4ANbLVi,U1ux1V3DH3b,202409,zT8G6bvzdAZ,MshCahPF7LY,ilakKjmB9d4,5
1429,gRob4ANbLVi,k4F57zRRdnb,202407,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,1
1430,gRob4ANbLVi,nKGO7lGPwSO,202503,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,24
1431,gRob4ANbLVi,HOFv9BJAHal,202408,zT8G6bvzdAZ,ZG6qoXjqgp5,ilakKjmB9d4,11
1432,gRob4ANbLVi,sgl0bQRswOk,202407,zT8G6bvzdAZ,MshCahPF7LY,qbiwGVYuTxr,2
1433,gRob4ANbLVi,DcU72FsYtbQ,202407,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,4
1434,gRob4ANbLVi,MgS0ulNO5hT,202409,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,19
1435,gRob4ANbLVi,NwXOrykp22A,202409,zT8G6bvzdAZ,R2VZf3GZf6O,ilakKjmB9d4,2
1436,gRob4ANbLVi,DAb6bj3krA9,202409,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,2
1437,gRob4ANbLVi,NvrfL9l18sn,202503,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,158
1438,gRob4ANbLVi,qWXHKrtFCqS,202408,zT8G6bvzdAZ,MshCahPF7LY,qbiwGVYuTxr,1
1439,gRob4ANbLVi,UXSIPbH3ctq,202412,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,161
1440,gRob4ANbLVi,uOK9tzxyS7F,202409,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,6
1441,gRob4ANbLVi,YhvU9L4ecpK,202408,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,2
1442,gRob4ANbLVi,XjIgVcRdZnH,202408,zT8G6bvzdAZ,R2VZf3GZf6O,ilakKjmB9d4,1
1443,gRob4ANbLVi,DoQVXn0oIVQ,202506,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,1
1444,gRob4ANbLVi,ohBAQcYpf0f,202504,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,28
1445,gRob4ANbLVi,MHseTw4bmxZ,202412,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,4009
1446,gRob4ANbLVi,s2cM4ktpUhQ,202412,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,18
1447,gRob4ANbLVi,x4X9vVKOtPW,202503,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,4
1448,gRob4ANbLVi,pKTDiCe2BKw,202409,zT8G6bvzdAZ,IhRZf90IJ77,qbiwGVYuTxr,32
1449,gRob4ANbLVi,gnp4yARE5Ap,202506,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,15
1450,gRob4ANbLVi,qdEQWuY1FHD,202504,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,3
1451,gRob4ANbLVi,R8ZE5Bg046d,202412,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,21
1452,gRob4ANbLVi,LwCrnV0Qq2p,202412,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,60
1453,gRob4ANbLVi,VF9J2IkwNst,202506,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,29
1454,gRob4ANbLVi,qohh4hpXxGc,202506,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,11
1455,gRob4ANbLVi,EAP4ZQHKcdc,202407,zT8G6bvzdAZ,MshCahPF7LY,ilakKjmB9d4,9
1456,gRob4ANbLVi,HQIyUuSbKCA,202409,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,710
1457,gRob4ANbLVi,lkwu9VuiXaP,202407,zT8G6bvzdAZ,MshCahPF7LY,ilakKjmB9d4,21
1458,gRob4ANbLVi,GGkKliqk2dc,202409,zT8G6bvzdAZ,ND8txb1RTn3,ilakKjmB9d4,1
1459,gRob4ANbLVi,VqlDhIETbEC,202409,zT8G6bvzdAZ,KtrZY6EukEy,ilakKjmB9d4,1
1460,gRob4ANbLVi,us7kAdJ7S1B,202409,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,13
1461,gRob4ANbLVi,DXiqxkvxkKa,202409,zT8G6bvzdAZ,zQMQmpPvaJP,ilakKjmB9d4,1
1462,gRob4ANbLVi,Lb3L87IJSW0,202412,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,38
1463,gRob4ANbLVi,n0wHUC7bLEv,202407,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,9
1464,gRob4ANbLVi,JU85LMoYAed,202409,zT8G6bvzdAZ,kJz26y2DAzR,qbiwGVYuTxr,3
1465,gRob4ANbLVi,Gh6WWZ8YniV,202503,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,745
1466,gRob4ANbLVi,UtBDxUb80n4,202506,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,648
1467,gRob4ANbLVi,V2YU8aWqblc,202409,zT8G6bvzdAZ,IhRZf90IJ77,ilakKjmB9d4,18
1468,gRob4ANbLVi,e9dnJBxlvZn,202407,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,6
1469,gRob4ANbLVi,pVXJiYMxCLz,202504,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,7
1470,gRob4ANbLVi,g5fXj0mhd26,202408,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,1
1471,gRob4ANbLVi,fP1N7xInGxc,202506,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,26
1472,gRob4ANbLVi,RV11cYQW5SE,202409,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,73
1473,gRob4ANbLVi,PAESCrP8DWT,202407,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,32
1474,gRob4ANbLVi,VdBxCdUVexn,202409,zT8G6bvzdAZ,MshCahPF7LY,ilakKjmB9d4,200
1475,gRob4ANbLVi,wrQLLuZynxU,202505,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,3
1476,gRob4ANbLVi,YRwlZ9ytT64,202409,zT8G6bvzdAZ,R2VZf3GZf6O,ilakKjmB9d4,8
1477,gRob4ANbLVi,ksqKlAWr8Ji,202408,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,3
1478,gRob4ANbLVi,GgF65zbY7Ok,202505,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,6
1479,gRob4ANbLVi,R8Hcl1pA8aC,202408,zT8G6bvzdAZ,zUBwAPhKIF2,qbiwGVYuTxr,30
1480,gRob4ANbLVi,dbCtoDIrDSN,202503,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,298
1481,gRob4ANbLVi,umuCczPKTS9,202408,zT8G6bvzdAZ,MshCahPF7LY,ilakKjmB9d4,7
1482,gRob4ANbLVi,qocnrhJzaad,202408,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,7
1483,gRob4ANbLVi,d4dgy6tPwxi,202408,zT8G6bvzdAZ,zQMQmpPvaJP,ilakKjmB9d4,1
1484,gRob4ANbLVi,ahK5i1mwmfK,202503,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,1
1485,gRob4ANbLVi,faIFaR8VI1W,202407,zT8G6bvzdAZ,MshCahPF7LY,ilakKjmB9d4,11
1486,gRob4ANbLVi,YABmwZXeh1h,202409,zT8G6bvzdAZ,ZG6qoXjqgp5,ilakKjmB9d4,5
1487,gRob4ANbLVi,AmJGYf0eKg6,202503,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,22
1488,gRob4ANbLVi,LR5UaWYRYXB,202407,zT8G6bvzdAZ,MshCahPF7LY,ilakKjmB9d4,13
1489,gRob4ANbLVi,tFtATvCozXq,202503,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,5
1490,gRob4ANbLVi,CBB5WQmtEGy,202409,zT8G6bvzdAZ,IhRZf90IJ77,qbiwGVYuTxr,3
1491,gRob4ANbLVi,uMVr3jx5oSa,202408,zT8G6bvzdAZ,zQMQmpPvaJP,ilakKjmB9d4,4
1492,gRob4ANbLVi,lAkCo0T7dy5,202506,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,15
1493,gRob4ANbLVi,DDfL3igEmSE,202409,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,6
1494,gRob4ANbLVi,zLcWp3In2fV,202503,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,1
1495,gRob4ANbLVi,QnxczmFB2ee,202407,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,2
1496,gRob4ANbLVi,OsUyxGPXfoL,202504,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,1
1497,gRob4ANbLVi,PjgVgO0DjcN,202503,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,3
1498,gRob4ANbLVi,xzCO8N5rplN,202409,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,1
1499,gRob4ANbLVi,pl0vG8YHEQY,202409,zT8G6bvzdAZ,MshCahPF7LY,qbiwGVYuTxr,6
1500,gRob4ANbLVi,VYyGXR4Pz4q,202409,zT8G6bvzdAZ,ND8txb1RTn3,qbiwGVYuTxr,1
1501,gRob4ANbLVi,vmmSkXgnxW4,202408,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,70
1502,gRob4ANbLVi,stsIg6RTQ18,202407,zT8G6bvzdAZ,R2VZf3GZf6O,ilakKjmB9d4,3
1503,gRob4ANbLVi,GUc38j0Pfce,202407,zT8G6bvzdAZ,ZG6qoXjqgp5,ilakKjmB9d4,2
1504,gRob4ANbLVi,KbCOyzAkHQe,202409,zT8G6bvzdAZ,ND8txb1RTn3,ilakKjmB9d4,97
1505,gRob4ANbLVi,am349xejMrF,202506,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,1
1506,gRob4ANbLVi,iDDeWsz6wu5,202504,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,8
1507,gRob4ANbLVi,y4f31LrlYXq,202407,zT8G6bvzdAZ,R2VZf3GZf6O,ilakKjmB9d4,1
1508,gRob4ANbLVi,D7kiVMaeA08,202412,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,7
1509,gRob4ANbLVi,ZW7pY6tuDCO,202409,zT8G6bvzdAZ,ZG6qoXjqgp5,ilakKjmB9d4,6
1510,gRob4ANbLVi,UBiWVrISWc4,202407,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,10
1511,gRob4ANbLVi,hbVoXH7JKr0,202408,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,2
1512,gRob4ANbLVi,pqRpw4L3rqF,202503,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,2
1513,gRob4ANbLVi,Xvwbn16mmu4,202506,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,103
1514,gRob4ANbLVi,AGBxLCYUYW8,202503,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,32
1515,gRob4ANbLVi,Q3PsHiYUSLZ,202407,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,4
1516,gRob4ANbLVi,DWsWR0iP2d0,202505,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,5
1517,gRob4ANbLVi,YPjepAvlE6W,202506,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,1
1518,gRob4ANbLVi,l7ORqOxnoxp,202407,zT8G6bvzdAZ,zQMQmpPvaJP,ilakKjmB9d4,3
1519,gRob4ANbLVi,mIteDO11zRL,202412,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,550
1520,gRob4ANbLVi,jPhBYXrnXUQ,202409,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,6
1521,gRob4ANbLVi,CbgpytTbZZ5,202409,zT8G6bvzdAZ,ND8txb1RTn3,ilakKjmB9d4,2
1522,gRob4ANbLVi,SxnUefxZTCY,202409,zT8G6bvzdAZ,zQMQmpPvaJP,qbiwGVYuTxr,3
1523,gRob4ANbLVi,PyaDN9gPQAd,202409,zT8G6bvzdAZ,zQMQmpPvaJP,qbiwGVYuTxr,49
1524,gRob4ANbLVi,UtBDxUb80n4,202412,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,624
1525,gRob4ANbLVi,YIyDRUUVhWx,202409,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,8
1526,gRob4ANbLVi,Prk5Eiysfk7,202409,zT8G6bvzdAZ,MshCahPF7LY,qbiwGVYuTxr,8617
1527,gRob4ANbLVi,IXGgBB88B2p,202407,zT8G6bvzdAZ,ZG6qoXjqgp5,qbiwGVYuTxr,15
1528,gRob4ANbLVi,Ye0Vi4Su8j2,202409,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,18
1529,gRob4ANbLVi,ETwm3jhPvU9,202407,zT8G6bvzdAZ,IhRZf90IJ77,qbiwGVYuTxr,572
1530,gRob4ANbLVi,iNlMD4L3o5N,202408,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,1
1531,gRob4ANbLVi,zEgwmujioYh,202408,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,6
1532,gRob4ANbLVi,E1ZF2bojJv4,202407,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,48
1533,gRob4ANbLVi,Bx1YzRqe54h,202412,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,21
1534,gRob4ANbLVi,iYiIYLWEOG5,202506,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,14
1535,gRob4ANbLVi,CAGtexxmKAm,202407,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,3
1536,gRob4ANbLVi,QC1RnSsA73e,202408,zT8G6bvzdAZ,MshCahPF7LY,ilakKjmB9d4,1
1537,gRob4ANbLVi,oAYtTYZtOpT,202407,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,81
1538,gRob4ANbLVi,nNep0DRDRHg,202408,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,1
1539,gRob4ANbLVi,rEcbyynVIVe,202409,zT8G6bvzdAZ,ND8txb1RTn3,ilakKjmB9d4,4
1540,gRob4ANbLVi,gyHNuDNYzsk,202408,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,15
1541,gRob4ANbLVi,leUiIXq8nCw,202504,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,22
1542,gRob4ANbLVi,KrPh1XtYpSg,202407,zT8G6bvzdAZ,MshCahPF7LY,ilakKjmB9d4,1
1543,gRob4ANbLVi,WljjN01bSRC,202412,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,81
1544,gRob4ANbLVi,tOmSGHhnULj,202505,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,4
1545,gRob4ANbLVi,W7ewrTzGnfP,202506,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,2365
1546,gRob4ANbLVi,Ksyn7uJLu76,202505,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,2
1547,gRob4ANbLVi,boNpd7TrrO7,202407,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,66
1548,gRob4ANbLVi,uJosnVDDY5S,202408,zT8G6bvzdAZ,zQMQmpPvaJP,ilakKjmB9d4,1
1549,gRob4ANbLVi,u4TxUrvTJ4s,202408,zT8G6bvzdAZ,MshCahPF7LY,qbiwGVYuTxr,1074
1550,gRob4ANbLVi,jlOerBXnnJu,202506,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,15
1551,gRob4ANbLVi,EG4QUqTBWWj,202503,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,18
1552,gRob4ANbLVi,u3Z7DR8YwnW,202503,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,21
1553,gRob4ANbLVi,ybzedkND3if,202503,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,1
1554,gRob4ANbLVi,bI9C5S0gm80,202407,zT8G6bvzdAZ,IhRZf90IJ77,qbiwGVYuTxr,8
1555,gRob4ANbLVi,sByLzwIvY8Y,202504,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,15
1556,gRob4ANbLVi,WL2BIjO0P7V,202504,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,1
1557,gRob4ANbLVi,rHVcjFatAnG,202503,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,40
1558,gRob4ANbLVi,ZR2ePBD0su9,202408,zT8G6bvzdAZ,R2VZf3GZf6O,qbiwGVYuTxr,7
1559,gRob4ANbLVi,Qlxeu0rEmzI,202408,zT8G6bvzdAZ,lQl7I96Kpqd,qbiwGVYuTxr,1
1560,gRob4ANbLVi,OahMncotwF1,202409,zT8G6bvzdAZ,lQl7I96Kpqd,ilakKjmB9d4,5
